num_chars_from,special_chars_from,uppercase_percentage_from,date,subject,body,label
24,2,0.0,16,1,3,1
35,2,0.0,04,3,2,1
27,4,0.0,22,2,2,1
30,3,0.0,20,3,3,1
23,2,0.0,18,2,3,1
18,2,6.25,00,3,3,1
23,2,0.0,19,1,1,1
20,3,0.0,22,3,3,1
27,3,4.166666666666666,22,2,3,1
13,2,0.0,00,3,4,1
23,3,0.0,18,3,3,1
20,2,0.0,11,2,3,1
20,2,0.0,16,2,3,1
52,6,0.0,03,3,2,1
24,2,0.0,09,2,1,1
22,2,5.0,07,2,3,1
19,2,0.0,13,3,3,1
38,7,7.4074074074074066,14,3,2,1
19,2,0.0,16,2,4,1
21,3,0.0,20,3,3,1
18,3,0.0,08,1,2,1
51,7,0.0,14,3,2,1
32,3,0.0,18,3,4,1
20,3,0.0,16,3,3,1
34,3,0.0,02,2,1,1
28,3,0.0,09,2,1,1
20,2,0.0,12,3,3,1
19,2,0.0,14,3,3,1
17,2,0.0,03,3,3,1
17,2,0.0,03,3,3,1
21,3,0.0,11,3,5,1
18,2,0.0,22,1,1,1
31,3,0.0,23,2,4,1
28,3,0.0,12,1,4,1
18,2,0.0,02,3,2,1
46,6,0.0,20,3,2,1
21,4,0.0,13,2,3,1
31,3,0.0,23,3,3,1
29,3,15.384615384615385,06,1,3,1
18,2,0.0,01,2,3,1
33,4,0.0,14,1,1,1
26,2,0.0,17,3,3,1
19,3,0.0,22,2,1,1
29,3,15.384615384615385,10,2,2,1
19,3,0.0,11,2,3,1
30,3,3.7037037037037033,18,3,4,1
24,2,0.0,09,2,4,1
22,3,0.0,18,3,2,1
20,3,0.0,16,1,2,1
37,2,0.0,10,3,3,1
39,2,0.0,10,3,3,1
29,3,7.6923076923076925,08,2,3,1
17,2,0.0,09,1,3,1
21,2,0.0,22,2,3,1
22,2,0.0,12,1,3,1
22,2,0.0,16,2,2,1
22,2,0.0,18,2,3,1
20,4,0.0,04,2,2,1
26,3,0.0,06,3,3,1
22,2,0.0,07,2,2,1
28,3,0.0,04,3,1,1
17,2,0.0,07,3,3,1
27,4,0.0,15,3,4,1
22,3,0.0,00,3,3,1
27,2,0.0,08,2,3,1
25,3,9.090909090909092,10,2,3,1
21,2,5.263157894736842,12,2,3,1
20,3,0.0,12,1,3,1
23,2,0.0,19,3,3,1
24,2,0.0,23,3,3,1
18,2,0.0,04,3,3,1
21,2,5.263157894736842,04,2,2,1
24,2,0.0,16,3,2,1
28,2,0.0,17,2,2,1
32,2,0.0,23,3,2,1
25,4,0.0,12,2,1,1
22,2,5.0,03,2,3,1
23,2,0.0,09,2,3,1
16,3,0.0,10,1,3,1
18,2,0.0,15,3,3,1
26,3,0.0,00,2,3,1
19,2,0.0,11,3,2,1
20,3,0.0,01,3,3,1
20,3,0.0,06,2,3,1
20,2,0.0,09,1,4,1
22,2,0.0,23,2,1,1
35,3,0.0,20,1,2,1
42,7,40.0,03,1,1,1
14,2,0.0,19,2,1,1
22,2,0.0,11,1,2,1
15,2,0.0,02,3,3,1
15,2,0.0,03,1,3,1
19,4,0.0,03,3,3,1
25,3,0.0,17,1,3,1
18,2,0.0,21,3,3,1
21,2,0.0,09,1,3,1
20,3,0.0,22,1,1,1
19,3,6.25,11,2,4,1
24,2,0.0,00,3,3,1
17,3,0.0,08,1,1,1
17,3,0.0,08,2,3,1
22,3,0.0,11,3,4,1
15,2,0.0,00,2,2,1
22,2,0.0,18,1,1,1
17,2,0.0,15,2,2,1
17,2,0.0,03,2,3,1
27,3,0.0,14,1,3,1
22,3,0.0,19,1,4,1
18,3,0.0,23,2,3,1
27,3,0.0,05,3,1,1
20,4,0.0,14,3,1,1
20,2,0.0,12,1,1,1
14,2,0.0,08,2,3,1
12,2,0.0,09,3,3,1
38,7,0.0,03,2,1,1
24,2,0.0,02,3,2,1
22,2,0.0,23,2,3,1
65,8,3.508771929824561,04,3,2,1
21,2,0.0,03,2,3,1
21,3,0.0,23,3,3,1
21,3,0.0,00,3,3,1
16,2,0.0,09,3,2,1
22,2,0.0,00,2,3,1
33,4,0.0,14,4,2,1
19,2,0.0,21,3,3,1
NULL,NULL,NULL,10,1,4,1
30,3,7.4074074074074066,03,2,1,1
29,3,7.6923076923076925,09,1,1,1
25,3,0.0,14,1,4,1
26,3,0.0,18,0,3,1
22,3,0.0,08,2,4,1
23,3,0.0,01,2,3,1
33,4,0.0,20,1,3,1
31,3,0.0,03,1,3,1
18,3,0.0,20,2,3,1
18,3,0.0,20,2,3,1
39,7,9.375,02,3,3,1
20,2,5.555555555555555,16,3,4,1
22,2,0.0,02,3,3,1
NULL,NULL,NULL,20,3,2,1
27,3,0.0,12,2,3,1
21,2,0.0,08,2,3,1
18,2,6.25,14,3,1,1
24,3,57.14285714285714,16,3,2,1
18,2,0.0,14,3,1,1
19,2,11.76470588235294,03,1,3,1
16,2,0.0,08,2,2,1
16,2,0.0,12,2,2,1
16,2,0.0,22,2,2,1
20,2,0.0,16,3,1,1
28,2,0.0,04,2,2,1
30,3,0.0,00,3,2,1
21,2,0.0,11,3,2,1
18,3,0.0,01,1,1,1
30,3,0.0,05,3,2,1
28,3,0.0,19,2,1,1
18,2,0.0,13,2,3,1
18,2,0.0,20,2,3,1
20,2,0.0,20,2,3,1
17,2,0.0,03,1,3,1
41,2,0.0,00,2,3,1
25,2,4.3478260869565215,14,3,3,1
28,3,0.0,04,2,1,1
28,4,0.0,21,3,3,1
17,3,0.0,12,2,3,1
38,2,8.823529411764707,16,4,2,1
18,3,0.0,02,1,2,1
30,4,0.0,17,3,3,1
44,3,0.0,05,3,3,1
22,2,0.0,09,2,2,1
29,2,16.666666666666664,16,1,3,1
33,3,0.0,20,3,1,1
28,2,0.0,14,2,2,1
32,3,0.0,23,3,3,1
27,2,0.0,16,3,3,1
21,2,0.0,15,2,2,1
21,2,0.0,11,1,2,1
29,3,0.0,19,1,3,1
19,2,0.0,14,2,4,1
19,3,0.0,11,1,3,1
25,2,0.0,18,1,2,1
19,3,0.0,12,1,3,1
18,2,0.0,11,2,3,1
33,5,0.0,09,2,3,1
27,3,0.0,19,2,4,1
13,2,0.0,16,3,1,1
18,2,0.0,02,2,4,1
16,2,0.0,07,2,2,1
23,2,0.0,21,0,3,1
35,5,0.0,21,3,2,1
15,2,0.0,21,2,2,1
28,3,0.0,21,2,1,1
21,2,0.0,18,2,3,1
26,3,0.0,18,1,3,1
15,2,0.0,03,1,1,1
14,3,0.0,09,2,4,1
12,2,0.0,23,3,4,1
24,3,0.0,01,3,3,1
24,2,4.545454545454546,13,1,3,1
23,2,0.0,10,3,2,1
31,3,0.0,14,3,3,1
30,3,0.0,18,3,3,1
15,2,0.0,03,1,3,1
28,2,0.0,08,3,2,1
28,2,0.0,06,3,2,1
29,4,0.0,03,3,3,1
20,3,0.0,16,1,4,1
23,3,0.0,23,2,3,1
24,3,0.0,22,3,4,1
22,2,0.0,17,2,1,1
18,2,0.0,17,1,4,1
18,2,0.0,17,1,3,1
16,2,0.0,06,2,3,1
35,3,0.0,04,1,3,1
23,3,0.0,21,2,3,1
26,2,0.0,13,1,3,1
21,2,15.789473684210526,02,1,2,1
48,8,0.0,04,1,2,1
25,2,0.0,14,2,3,1
18,2,0.0,10,1,2,1
47,8,0.0,03,2,3,1
15,2,0.0,15,2,4,1
18,2,0.0,22,1,2,1
29,3,0.0,15,3,3,1
18,2,0.0,17,3,2,1
27,3,0.0,04,2,2,1
16,2,0.0,23,2,3,1
19,2,0.0,19,1,3,1
29,4,0.0,19,2,3,1
16,2,0.0,04,3,2,1
18,2,0.0,10,1,2,1
26,3,0.0,07,2,1,1
20,2,0.0,08,1,3,1
28,3,0.0,15,3,4,1
18,4,0.0,17,2,3,1
18,2,0.0,07,1,2,1
24,3,0.0,13,3,3,1
30,2,0.0,08,2,3,1
24,2,0.0,09,1,3,1
21,2,0.0,03,2,3,1
24,2,0.0,19,2,3,1
23,2,0.0,11,2,4,1
66,8,72.41379310344827,08,1,3,1
28,4,0.0,16,2,1,1
NULL,NULL,NULL,14,3,2,1
NULL,NULL,NULL,15,3,2,1
NULL,NULL,NULL,16,3,2,1
NULL,NULL,NULL,11,1,3,1
NULL,NULL,NULL,15,3,2,1
NULL,NULL,NULL,11,2,2,1
NULL,NULL,NULL,14,2,2,1
17,2,0.0,05,2,3,1
25,4,0.0,15,2,3,1
25,4,0.0,15,3,1,1
NULL,NULL,NULL,06,2,3,1
16,3,0.0,20,2,2,1
23,2,0.0,08,3,2,1
19,2,0.0,19,2,3,1
22,2,0.0,01,3,1,1
22,2,0.0,02,2,1,1
36,5,0.0,08,2,2,1
23,2,0.0,08,2,3,1
23,2,0.0,08,1,3,1
28,3,0.0,17,1,3,1
20,3,0.0,06,2,3,1
32,2,0.0,16,3,3,1
29,3,0.0,04,2,1,1
18,3,0.0,13,1,2,1
18,2,0.0,10,2,2,1
30,3,0.0,00,3,3,1
20,4,0.0,17,1,3,1
22,2,0.0,11,2,3,1
18,2,0.0,09,1,1,1
26,2,0.0,09,3,4,1
16,2,0.0,14,3,3,1
25,3,0.0,03,2,1,1
23,2,0.0,11,2,3,1
23,2,0.0,19,2,3,1
26,2,0.0,20,2,2,1
26,3,0.0,15,1,3,1
29,3,0.0,00,2,3,1
26,3,0.0,00,1,3,1
33,3,0.0,06,3,4,1
22,3,0.0,22,3,2,1
22,3,0.0,16,3,2,1
21,2,0.0,15,2,2,1
15,2,0.0,15,2,3,1
22,3,0.0,08,3,2,1
26,2,0.0,16,2,4,1
22,3,0.0,13,3,3,1
19,2,0.0,16,3,4,1
24,2,0.0,11,3,4,1
48,2,0.0,13,3,1,1
43,2,0.0,07,3,3,1
38,2,0.0,19,3,3,1
43,2,0.0,02,3,3,1
20,2,0.0,13,2,3,1
38,2,0.0,15,3,1,1
104,3,0.0,23,3,3,1
104,3,0.0,00,3,3,1
18,2,0.0,14,3,3,1
18,2,0.0,11,3,3,1
147,2,0.0,21,2,1,1
28,2,0.0,01,3,3,1
24,3,0.0,07,3,1,1
22,2,0.0,13,3,1,1
26,3,0.0,02,3,3,1
20,2,0.0,02,2,4,1
17,2,0.0,23,3,1,1
17,2,0.0,06,3,1,1
22,2,0.0,19,3,3,1
22,2,0.0,13,3,3,1
74,6,2.083333333333333,08,2,1,1
19,2,0.0,08,2,2,1
29,4,0.0,17,1,1,1
67,7,2.7027027027027026,14,3,3,1
22,3,0.0,16,2,3,1
27,3,0.0,01,3,3,1
32,3,0.0,15,2,3,1
17,2,0.0,04,3,3,1
24,3,0.0,03,3,1,1
27,2,0.0,19,3,3,1
19,3,0.0,01,2,3,1
26,4,4.761904761904762,03,1,2,1
27,2,0.0,16,2,2,1
18,2,0.0,01,2,3,1
37,4,0.0,02,3,2,1
23,2,0.0,17,2,3,1
30,3,0.0,06,3,2,1
30,3,0.0,07,3,2,1
30,2,0.0,00,2,1,1
19,2,0.0,10,3,2,1
35,5,0.0,08,3,3,1
24,3,0.0,10,2,3,1
24,3,0.0,01,2,3,1
24,3,0.0,14,2,3,1
18,2,0.0,00,2,3,1
49,8,0.0,02,2,1,1
23,2,0.0,06,2,2,1
17,2,0.0,23,3,3,1
49,8,0.0,08,2,1,1
26,3,0.0,19,1,2,1
NULL,NULL,NULL,10,3,2,1
22,3,0.0,12,2,2,1
29,3,0.0,17,2,4,1
NULL,NULL,NULL,07,3,2,1
21,3,0.0,15,3,4,1
31,4,0.0,13,3,1,1
41,4,13.513513513513514,06,2,2,1
43,4,0.0,02,2,2,1
25,2,0.0,18,3,2,1
33,3,0.0,07,1,1,1
42,5,0.0,10,1,3,1
26,4,0.0,18,3,1,1
66,9,2.0408163265306123,13,3,1,1
47,2,0.0,19,3,1,1
47,2,0.0,16,3,1,1
27,5,0.0,15,3,2,1
30,3,0.0,09,3,3,1
16,3,0.0,10,3,1,1
24,2,0.0,01,3,1,1
26,3,0.0,02,2,2,1
16,2,0.0,09,3,1,1
24,5,0.0,12,3,3,1
20,2,0.0,17,2,3,1
36,4,0.0,06,1,1,1
28,3,0.0,15,3,1,1
28,3,0.0,17,3,1,1
16,2,0.0,23,3,3,1
27,2,0.0,04,1,4,1
18,2,0.0,01,3,3,1
25,3,0.0,08,2,1,1
28,3,0.0,14,3,3,1
19,3,0.0,01,3,4,1
43,3,0.0,23,3,3,1
37,4,0.0,04,3,3,1
43,3,0.0,07,3,3,1
19,2,0.0,15,2,3,1
21,2,0.0,06,3,3,1
21,2,0.0,07,3,3,1
20,3,58.82352941176471,14,2,3,1
19,2,0.0,16,3,3,1
26,3,0.0,23,2,2,1
20,3,0.0,16,3,2,1
24,3,4.761904761904762,23,3,1,1
29,2,0.0,11,1,3,1
21,3,0.0,16,3,1,1
40,4,0.0,18,2,3,1
19,2,0.0,05,1,1,1
18,2,0.0,23,1,3,1
18,2,0.0,16,1,3,1
29,3,0.0,02,3,3,1
17,3,0.0,22,3,1,1
31,4,0.0,12,2,3,1
37,3,0.0,19,3,3,1
20,2,0.0,11,1,4,1
20,2,0.0,12,1,3,1
53,4,0.0,06,2,3,1
23,3,0.0,03,4,3,1
28,4,0.0,23,4,4,1
25,2,0.0,14,3,3,1
30,4,0.0,12,3,3,1
15,2,0.0,04,3,3,1
19,2,6.25,10,3,3,1
30,2,0.0,21,3,1,1
23,2,0.0,13,2,2,1
21,3,0.0,23,2,2,1
NULL,NULL,NULL,15,3,4,1
27,4,0.0,23,3,2,1
38,3,0.0,23,3,1,1
26,3,0.0,22,3,3,1
35,3,40.625,22,3,2,1
19,3,0.0,03,3,2,1
29,3,0.0,05,2,2,1
27,4,0.0,15,3,2,1
19,2,0.0,17,3,3,1
26,3,0.0,05,3,3,1
17,3,0.0,13,3,3,1
25,3,0.0,14,3,2,1
38,3,0.0,13,2,2,1
38,5,0.0,13,2,3,1
33,3,0.0,22,3,1,1
39,5,0.0,05,2,2,1
46,3,0.0,11,3,1,1
34,3,0.0,13,3,4,1
34,3,0.0,16,2,1,1
22,3,0.0,20,3,2,1
19,2,0.0,11,2,1,1
35,4,0.0,14,2,3,1
26,3,0.0,09,3,2,1
17,2,0.0,13,1,1,1
22,2,0.0,06,2,2,1
20,2,0.0,19,2,1,1
21,3,0.0,21,3,2,1
29,3,0.0,16,3,2,1
23,2,0.0,17,1,2,1
23,2,0.0,15,3,4,1
32,3,0.0,22,1,3,1
84,4,0.0,18,2,2,1
18,3,0.0,08,3,3,1
18,3,0.0,11,3,3,1
18,3,0.0,17,3,3,1
31,2,0.0,12,1,4,1
21,2,0.0,18,3,4,1
18,2,0.0,05,2,3,1
83,11,0.0,06,1,2,1
55,5,0.0,07,2,2,1
91,10,0.0,09,2,3,1
55,5,0.0,09,2,2,1
55,5,0.0,12,2,1,1
27,3,0.0,20,1,3,1
21,2,0.0,02,3,1,1
38,4,0.0,08,1,3,1
43,2,0.0,10,3,2,1
27,4,0.0,21,1,3,1
15,2,0.0,22,2,3,1
18,2,0.0,04,3,1,1
14,2,0.0,04,3,1,1
19,4,0.0,22,3,1,1
26,2,0.0,23,1,3,1
42,6,0.0,08,3,2,1
32,2,0.0,16,2,1,1
28,2,0.0,16,2,1,1
18,2,0.0,05,3,3,1
41,4,0.0,08,1,3,1
16,2,0.0,11,4,2,1
26,2,0.0,19,1,2,1
27,2,0.0,11,3,4,1
23,2,0.0,09,1,2,1
17,2,0.0,10,3,2,1
17,2,0.0,10,1,2,1
38,3,0.0,05,3,2,1
18,2,0.0,08,3,3,1
24,2,0.0,19,2,1,1
31,3,0.0,02,1,2,1
23,2,0.0,02,2,4,1
23,2,0.0,14,3,4,1
26,3,0.0,18,3,2,1
25,3,0.0,18,3,2,1
23,3,0.0,15,0,4,1
15,2,0.0,23,2,4,1
28,2,0.0,12,3,4,1
19,2,47.05882352941176,23,3,3,1
53,3,0.0,10,2,1,1
92,17,0.0,22,2,1,1
92,17,0.0,23,2,5,1
18,2,0.0,02,3,3,1
80,14,0.0,01,2,1,1
22,4,0.0,00,2,5,1
44,6,0.0,06,2,1,1
38,5,0.0,10,2,3,1
30,3,0.0,05,2,1,1
35,4,0.0,16,1,1,1
80,14,0.0,01,2,1,1
22,4,0.0,00,2,5,1
18,2,0.0,10,3,2,1
18,2,0.0,10,2,1,1
30,2,0.0,03,3,4,1
15,2,0.0,10,1,2,1
37,8,0.0,12,2,3,1
36,4,0.0,12,2,1,1
23,2,0.0,13,3,3,1
23,2,0.0,13,2,1,1
23,2,0.0,14,2,2,1
34,3,20.0,,3,3,1
19,3,0.0,01,1,4,1
30,3,0.0,13,3,3,1
20,4,0.0,13,0,3,1
19,2,0.0,21,3,3,1
22,3,0.0,03,3,3,1
25,4,0.0,14,1,2,1
17,2,0.0,10,3,2,1
25,4,0.0,21,3,3,1
18,3,0.0,06,3,3,1
18,3,0.0,06,3,3,1
23,3,0.0,11,3,3,1
24,2,0.0,21,3,2,1
25,2,0.0,22,3,2,1
38,2,0.0,22,2,1,1
15,2,0.0,13,2,3,1
28,3,0.0,02,2,1,1
23,3,0.0,19,3,4,1
15,2,0.0,04,3,1,1
17,2,0.0,07,1,3,1
30,3,0.0,08,2,2,1
19,3,0.0,06,3,2,1
24,2,0.0,00,1,2,1
21,2,0.0,16,2,2,1
23,2,0.0,20,2,2,1
23,2,0.0,08,2,3,1
20,2,0.0,12,3,2,1
26,4,63.63636363636363,07,2,3,1
26,4,63.63636363636363,09,3,3,1
16,3,15.384615384615385,01,2,4,1
16,3,15.384615384615385,01,3,4,1
30,3,0.0,07,2,1,1
27,3,0.0,07,2,2,1
18,2,0.0,16,2,3,1
32,5,0.0,12,3,2,1
23,2,0.0,09,3,2,1
20,3,0.0,10,4,3,1
32,2,0.0,01,4,3,1
23,2,0.0,04,3,3,1
32,3,3.4482758620689653,08,3,3,1
32,3,3.4482758620689653,08,3,3,1
32,3,3.4482758620689653,13,3,3,1
35,7,0.0,00,1,2,1
16,2,7.142857142857142,23,2,3,1
12,2,0.0,14,3,3,1
29,3,0.0,14,3,2,1
22,2,0.0,05,2,2,1
40,2,0.0,22,3,1,1
40,2,0.0,14,3,3,1
30,4,0.0,16,2,3,1
28,4,13.043478260869565,07,1,3,1
28,3,0.0,07,2,3,1
17,3,0.0,20,1,1,1
24,2,0.0,01,2,3,1
26,2,0.0,22,1,3,1
21,3,0.0,10,3,3,1
27,4,0.0,20,3,2,1
27,4,0.0,21,3,2,1
18,2,0.0,07,1,1,1
17,2,0.0,06,3,3,1
20,2,0.0,11,2,1,1
24,3,0.0,02,3,3,1
24,3,0.0,02,3,3,1
26,3,0.0,07,2,1,1
15,2,0.0,08,2,1,1
18,2,6.25,06,3,1,1
15,2,0.0,06,3,2,1
18,2,0.0,11,2,1,1
18,2,0.0,11,1,1,1
18,2,0.0,12,1,1,1
27,3,0.0,16,1,3,1
23,3,0.0,02,1,3,1
28,4,0.0,11,2,2,1
40,7,0.0,15,3,2,1
13,2,18.181818181818183,15,3,2,1
22,3,0.0,01,2,1,1
21,4,0.0,23,2,1,1
24,2,0.0,08,1,3,1
21,2,0.0,10,1,1,1
19,3,0.0,07,3,2,1
20,2,0.0,13,3,1,1
16,2,0.0,17,2,3,1
15,2,0.0,18,1,2,1
15,2,0.0,19,3,3,1
28,2,0.0,19,2,1,1
22,2,0.0,04,2,1,1
31,2,0.0,03,2,3,1
13,2,18.181818181818183,04,2,3,1
15,2,0.0,06,3,2,1
15,2,0.0,06,3,3,1
17,2,0.0,03,3,3,1
38,2,0.0,06,1,2,1
50,5,0.0,06,3,3,1
15,2,0.0,08,3,3,1
15,2,0.0,08,2,3,1
39,3,0.0,06,2,1,1
13,2,18.181818181818183,13,1,4,1
15,2,0.0,15,2,3,1
21,2,0.0,05,2,3,1
21,2,0.0,05,2,3,1
19,2,0.0,15,2,3,1
20,2,5.555555555555555,16,1,2,1
35,2,0.0,10,2,2,1
33,4,0.0,10,3,4,1
30,3,0.0,14,3,3,1
21,2,0.0,,3,3,1
16,3,0.0,,3,1,1
23,3,0.0,22,3,3,1
24,3,0.0,00,3,2,1
24,3,0.0,00,3,3,1
29,2,0.0,,2,3,1
15,2,0.0,09,3,3,1
28,2,0.0,03,1,3,1
35,2,0.0,,2,1,1
22,3,0.0,07,1,4,1
20,2,0.0,12,2,3,1
18,2,0.0,,2,3,1
27,3,0.0,10,2,1,1
21,2,0.0,,3,3,1
22,3,0.0,21,1,4,1
40,4,0.0,12,2,3,1
22,3,0.0,13,1,1,1
44,4,0.0,07,3,3,1
20,3,0.0,17,3,4,1
18,3,0.0,,3,1,1
18,2,0.0,10,2,1,1
18,2,0.0,10,2,1,1
40,3,0.0,11,3,2,1
27,3,0.0,12,1,1,1
15,2,0.0,05,3,3,1
20,2,0.0,22,2,3,1
32,2,0.0,19,1,3,1
12,2,0.0,05,3,1,1
21,2,5.263157894736842,13,2,3,1
34,3,0.0,18,3,2,1
21,2,0.0,05,3,3,1
41,4,0.0,18,3,3,1
12,2,0.0,03,3,1,1
15,2,0.0,00,1,3,1
18,2,0.0,11,1,3,1
12,2,0.0,23,2,2,1
18,3,0.0,18,1,4,1
26,2,0.0,12,0,4,1
37,4,0.0,,3,3,1
28,3,0.0,,3,4,1
29,4,0.0,,3,3,1
27,2,0.0,08,3,2,1
23,2,0.0,05,2,3,1
16,2,0.0,,3,3,1
21,3,0.0,,3,3,1
15,2,0.0,08,2,2,1
31,2,0.0,,3,3,1
36,6,0.0,11,3,3,1
25,2,0.0,,3,5,1
14,1,0.0,11,1,2,1
23,2,0.0,13,3,1,1
21,3,0.0,22,1,1,1
28,2,0.0,,3,5,1
34,4,0.0,,3,3,1
21,3,0.0,,3,5,1
24,3,0.0,11,3,3,1
22,3,0.0,16,2,1,1
22,3,0.0,20,2,1,1
22,3,0.0,17,2,3,1
25,3,0.0,,3,3,1
19,3,0.0,21,3,2,1
47,4,0.0,,3,3,1
21,2,0.0,,3,3,1
32,2,0.0,01,0,1,1
23,2,0.0,,2,2,1
21,2,0.0,,3,3,1
17,2,0.0,,3,3,1
15,2,0.0,15,2,1,1
30,2,0.0,,3,1,1
20,3,0.0,,3,3,1
27,2,0.0,10,2,1,1
27,2,0.0,,2,2,1
31,2,0.0,,3,2,1
32,2,0.0,,3,1,1
29,3,0.0,,3,1,1
27,3,0.0,,2,1,1
32,2,0.0,,3,3,1
21,2,0.0,,1,3,1
17,2,0.0,,2,1,1
23,3,0.0,,3,3,1
29,2,0.0,,3,3,1
16,2,0.0,,3,2,1
17,2,0.0,10,2,2,1
22,3,0.0,,3,2,1
21,2,0.0,,3,1,1
20,2,0.0,,3,3,1
14,2,0.0,,3,3,1
24,2,0.0,,3,3,1
34,4,0.0,,2,3,1
25,3,0.0,01,3,3,1
17,3,0.0,08,2,3,1
27,4,0.0,22,3,4,1
38,3,18.51851851851852,08,2,2,1
17,3,0.0,10,3,3,1
41,2,0.0,10,3,2,1
27,2,0.0,,3,4,1
20,2,0.0,,1,4,1
49,4,0.0,,3,5,1
29,2,0.0,,1,4,1
35,2,0.0,,3,4,1
22,3,0.0,,1,3,1
25,2,0.0,,3,3,1
35,2,0.0,,3,3,1
21,2,0.0,,3,2,1
15,2,0.0,,3,4,1
28,2,0.0,23,1,3,1
24,2,0.0,09,2,3,1
18,3,0.0,19,3,3,1
12,2,0.0,10,1,2,1
17,2,0.0,00,3,3,1
21,2,0.0,12,2,3,1
30,3,0.0,04,1,4,1
21,2,0.0,12,3,2,1
23,2,0.0,23,2,1,1
33,2,0.0,07,1,2,1
20,2,0.0,18,2,2,1
33,3,0.0,04,2,1,1
23,2,0.0,06,2,4,1
23,2,0.0,06,3,4,1
21,3,0.0,,3,2,1
24,3,0.0,,3,1,1
32,4,0.0,09,3,3,1
19,2,0.0,16,3,3,1
18,3,0.0,22,3,1,1
25,2,0.0,11,1,3,1
20,2,0.0,22,3,4,1
24,2,0.0,11,1,1,1
22,4,0.0,13,3,4,1
22,4,0.0,14,2,4,1
19,3,0.0,11,1,3,1
21,3,0.0,13,3,1,1
25,3,9.090909090909092,17,2,2,1
24,2,0.0,12,3,1,1
23,3,0.0,19,2,1,1
22,4,0.0,01,3,4,1
20,2,0.0,04,3,3,1
22,4,0.0,08,3,4,1
16,2,0.0,11,2,3,1
23,2,0.0,18,3,2,1
22,3,0.0,04,2,3,1
20,2,0.0,17,2,2,1
22,3,0.0,20,2,1,1
18,2,0.0,13,1,1,1
19,2,0.0,23,3,3,1
29,2,0.0,02,2,4,1
18,2,0.0,09,1,1,1
18,2,0.0,13,2,3,1
30,3,0.0,06,2,2,1
30,3,0.0,08,2,2,1
30,3,0.0,08,2,2,1
23,2,0.0,07,2,4,1
30,4,11.538461538461538,16,2,2,1
18,2,0.0,21,1,2,1
22,2,0.0,13,1,3,1
37,3,0.0,00,1,1,1
36,3,0.0,09,2,3,1
19,3,0.0,08,2,2,1
18,3,13.333333333333334,19,3,3,1
24,2,0.0,21,3,2,1
22,4,0.0,01,3,2,1
18,2,0.0,10,1,1,1
36,3,0.0,10,2,2,1
15,2,0.0,23,2,2,1
19,2,0.0,02,1,3,1
16,2,0.0,13,1,3,1
29,2,0.0,22,2,1,1
21,2,0.0,09,2,3,1
36,4,0.0,05,1,2,1
26,3,0.0,18,3,3,1
28,3,0.0,18,1,3,1
29,2,0.0,12,1,2,1
23,2,0.0,02,2,3,1
13,3,0.0,13,2,4,1
30,4,0.0,13,3,3,1
26,3,0.0,23,1,3,1
16,2,0.0,17,3,4,1
16,3,0.0,18,2,3,1
62,5,0.0,10,3,3,1
25,2,0.0,02,3,3,1
30,4,0.0,14,3,1,1
33,3,6.666666666666667,20,1,4,1
15,2,0.0,19,3,3,1
37,2,0.0,02,2,2,1
35,2,0.0,10,3,3,1
56,8,0.0,16,3,3,1
18,2,0.0,00,3,3,1
17,2,0.0,21,2,1,1
46,2,4.545454545454546,04,2,2,1
21,3,0.0,21,3,2,1
25,3,0.0,21,3,3,1
20,2,0.0,11,3,3,1
23,2,0.0,03,3,4,1
23,2,0.0,19,3,4,1
15,2,0.0,00,1,2,1
29,5,4.166666666666666,02,3,2,1
24,2,0.0,00,3,3,1
24,2,0.0,04,3,2,1
24,2,0.0,07,3,3,1
16,2,0.0,12,1,2,1
23,2,0.0,13,1,3,1
27,3,0.0,15,3,2,1
17,2,0.0,22,1,2,1
15,2,0.0,08,2,2,1
15,2,0.0,17,1,2,1
15,2,0.0,00,1,2,1
15,2,0.0,08,2,1,1
24,3,0.0,06,3,3,1
15,2,0.0,13,3,1,1
15,2,0.0,11,2,1,1
18,2,0.0,15,1,3,1
22,3,0.0,08,1,2,1
23,2,0.0,09,1,3,1
27,3,0.0,14,1,3,1
24,3,0.0,07,3,3,1
22,3,0.0,19,3,4,1
23,3,0.0,12,3,3,1
27,2,0.0,12,2,3,1
22,3,0.0,05,0,1,1
26,4,0.0,02,3,1,1
25,3,0.0,08,3,2,1
21,2,0.0,13,3,1,1
26,4,0.0,17,3,2,1
22,3,0.0,02,1,2,1
21,3,0.0,01,2,1,1
15,2,0.0,08,1,2,1
15,2,0.0,13,1,3,1
22,3,0.0,15,3,2,1
22,3,0.0,16,3,2,1
22,2,0.0,20,2,4,1
17,3,0.0,02,2,1,1
23,2,0.0,18,3,1,1
23,2,0.0,11,3,3,1
17,3,0.0,05,1,1,1
25,2,0.0,06,1,1,1
20,3,0.0,18,3,2,1
31,2,0.0,22,3,3,1
31,2,0.0,23,1,3,1
33,3,13.333333333333334,08,3,3,1
18,2,0.0,11,2,2,1
26,5,0.0,11,2,2,1
20,2,0.0,13,3,1,1
30,2,0.0,14,1,3,1
15,2,0.0,00,3,4,1
15,2,0.0,10,2,4,1
26,3,0.0,12,3,3,1
16,2,0.0,22,3,3,1
16,2,0.0,14,1,2,1
24,2,0.0,14,1,3,1
21,2,0.0,23,1,3,1
21,2,0.0,13,1,2,1
