num_chars_from,special_chars_from,uppercase_percentage_from,date,subject,body,label
20.0,3.0,0.0,16.0,1,2,0
19.0,3.0,0.0,11.0,2,1,1
30.0,3.0,0.0,16.0,2,1,0
30.0,4.0,0.0,14.0,2,2,0
20.0,3.0,0.0,3.0,2,3,0
26.0,3.0,0.0,12.0,3,3,1
21.0,3.0,0.0,15.0,2,2,0
20.0,3.0,0.0,8.0,2,2,0
44.0,6.0,0.0,6.0,3,1,1
20.0,2.0,0.0,17.0,3,1,1
20.0,3.0,0.0,16.0,2,3,0
25.0,3.0,0.0,17.0,2,3,1
17.0,2.0,0.0,18.0,2,1,0
19.0,2.0,0.0,12.0,2,3,0
20.0,3.0,0.0,11.0,2,2,0
23.0,2.0,0.0,21.0,3,4,1
24.0,2.0,0.0,13.0,2,1,0
12.0,2.0,0.0,22.0,2,1,0
17.0,2.0,0.0,21.0,2,1,0
19.0,3.0,0.0,13.0,3,1,1
26.0,3.0,0.0,15.0,2,2,0
17.0,2.0,0.0,17.0,2,1,0
19.0,2.0,0.0,2.0,1,3,1
20.0,3.0,0.0,20.0,2,3,0
29.0,2.0,0.0,11.0,1,3,1
77.0,6.0,30.64516129032258,2.0,2,3,1
20.0,3.0,0.0,13.0,2,3,0
20.0,3.0,0.0,11.0,2,2,0
23.0,2.0,0.0,8.0,3,2,1
31.0,4.0,0.0,0.0,1,2,1
23.0,2.0,0.0,11.0,2,3,1
22.0,3.0,0.0,3.0,2,2,0
20.0,3.0,0.0,17.0,2,1,0
46.0,4.0,0.0,7.0,1,4,1
22.0,2.0,0.0,13.0,3,2,1
22.0,3.0,0.0,23.0,2,3,0
20.0,3.0,0.0,12.0,2,3,0
18.0,3.0,0.0,10.0,2,0,0
23.0,2.0,0.0,4.0,2,0,0
17.0,2.0,0.0,15.0,2,0,0
25.0,3.0,0.0,17.0,1,3,1
16.0,2.0,7.142857142857142,15.0,3,3,1
38.0,3.0,0.0,18.0,1,3,1
29.0,3.0,0.0,19.0,2,0,0
20.0,3.0,0.0,21.0,2,1,0
12.0,2.0,0.0,5.0,3,1,1
15.0,2.0,0.0,8.0,2,2,1
24.0,3.0,0.0,13.0,2,2,0
18.0,3.0,0.0,15.0,2,0,0
19.0,2.0,0.0,21.0,2,4,1
21.0,3.0,0.0,21.0,2,2,0
20.0,3.0,0.0,20.0,2,2,0
19.0,2.0,0.0,13.0,1,4,1
,,,15.0,3,3,1
24.0,2.0,0.0,16.0,2,0,0
19.0,3.0,0.0,11.0,3,2,1
26.0,3.0,0.0,14.0,2,0,0
22.0,3.0,15.789473684210526,14.0,2,5,1
23.0,3.0,0.0,10.0,2,2,0
33.0,2.0,0.0,18.0,2,3,1
20.0,3.0,12.5,15.0,2,2,1
21.0,2.0,0.0,17.0,3,3,0
26.0,3.0,0.0,18.0,2,1,0
20.0,3.0,0.0,14.0,2,2,0
21.0,3.0,0.0,14.0,2,1,0
20.0,3.0,0.0,16.0,2,2,0
20.0,3.0,0.0,17.0,2,2,0
60.0,5.0,26.08695652173913,15.0,1,2,1
28.0,2.0,0.0,1.0,4,4,0
16.0,2.0,0.0,15.0,2,1,0
34.0,2.0,0.0,20.0,3,4,1
19.0,2.0,0.0,17.0,2,3,0
27.0,3.0,8.333333333333332,17.0,2,4,1
35.0,5.0,23.33333333333333,6.0,1,2,1
16.0,2.0,0.0,23.0,2,2,1
25.0,5.0,0.0,17.0,3,3,1
28.0,3.0,0.0,0.0,2,1,0
29.0,3.0,7.6923076923076925,9.0,1,2,1
21.0,3.0,0.0,12.0,2,0,0
20.0,3.0,0.0,1.0,2,2,0
32.0,2.0,0.0,20.0,1,1,1
26.0,2.0,0.0,15.0,3,2,1
28.0,3.0,0.0,14.0,3,2,0
20.0,3.0,0.0,0.0,2,2,0
16.0,2.0,0.0,10.0,3,4,1
19.0,2.0,0.0,9.0,2,3,1
24.0,2.0,0.0,20.0,2,3,0
57.0,4.0,0.0,19.0,3,2,1
27.0,3.0,0.0,14.0,2,1,0
19.0,3.0,0.0,11.0,2,1,0
21.0,3.0,0.0,23.0,3,4,0
22.0,3.0,0.0,17.0,1,0,0
29.0,2.0,0.0,12.0,1,2,1
20.0,3.0,0.0,14.0,1,4,1
29.0,3.0,0.0,0.0,2,2,0
22.0,2.0,0.0,22.0,3,2,1
30.0,3.0,3.7037037037037033,6.0,3,3,1
16.0,2.0,0.0,15.0,3,3,1
18.0,2.0,0.0,1.0,2,2,1
20.0,3.0,0.0,16.0,3,2,0
17.0,3.0,0.0,9.0,3,2,1
28.0,3.0,0.0,1.0,4,2,0
22.0,4.0,0.0,1.0,3,4,1
20.0,3.0,0.0,1.0,2,3,0
24.0,3.0,23.809523809523807,3.0,1,3,1
26.0,3.0,0.0,20.0,2,1,0
24.0,2.0,13.636363636363637,14.0,3,2,1
30.0,3.0,0.0,3.0,4,1,0
32.0,2.0,0.0,,3,1,1
19.0,4.0,0.0,15.0,2,2,0
32.0,3.0,0.0,7.0,2,2,0
22.0,2.0,0.0,20.0,3,3,1
26.0,2.0,0.0,9.0,3,3,1
20.0,3.0,0.0,18.0,2,2,0
20.0,2.0,0.0,19.0,2,0,0
27.0,3.0,0.0,18.0,2,1,0
19.0,3.0,6.25,16.0,3,3,1
21.0,3.0,0.0,23.0,3,2,1
20.0,3.0,0.0,21.0,2,3,0
17.0,2.0,0.0,23.0,0,2,1
17.0,3.0,0.0,22.0,3,2,1
17.0,2.0,0.0,19.0,2,0,0
24.0,3.0,0.0,13.0,2,0,0
30.0,3.0,0.0,18.0,2,1,0
17.0,2.0,0.0,16.0,2,1,0
25.0,3.0,0.0,10.0,2,1,0
24.0,2.0,13.636363636363637,14.0,3,2,1
23.0,3.0,0.0,9.0,2,1,0
21.0,2.0,0.0,20.0,2,4,0
22.0,2.0,0.0,0.0,3,3,1
20.0,2.0,0.0,11.0,1,4,1
37.0,3.0,0.0,0.0,3,1,1
19.0,3.0,0.0,9.0,2,0,0
22.0,3.0,0.0,17.0,3,1,0
18.0,2.0,0.0,11.0,2,3,1
25.0,3.0,0.0,14.0,2,2,0
20.0,3.0,0.0,2.0,1,2,0
22.0,2.0,0.0,1.0,1,3,1
26.0,2.0,0.0,14.0,3,3,1
24.0,2.0,0.0,22.0,3,3,1
19.0,2.0,0.0,8.0,2,1,0
23.0,3.0,0.0,16.0,1,2,0
20.0,2.0,0.0,13.0,3,2,1
22.0,2.0,0.0,14.0,3,2,1
28.0,3.0,0.0,6.0,2,2,1
18.0,2.0,0.0,11.0,1,2,1
15.0,2.0,0.0,21.0,2,3,1
11.0,2.0,0.0,17.0,3,3,1
36.0,4.0,0.0,21.0,1,1,1
18.0,2.0,0.0,20.0,3,2,1
26.0,2.0,0.0,7.0,3,2,1
20.0,3.0,0.0,23.0,2,2,0
20.0,2.0,0.0,,1,4,1
19.0,3.0,0.0,14.0,1,1,0
23.0,3.0,0.0,14.0,2,1,0
20.0,3.0,0.0,23.0,2,2,0
18.0,3.0,0.0,6.0,2,1,0
34.0,5.0,7.6923076923076925,15.0,3,3,1
22.0,3.0,0.0,11.0,3,1,1
20.0,3.0,0.0,17.0,2,3,0
25.0,3.0,0.0,8.0,2,1,0
16.0,2.0,0.0,12.0,2,2,1
20.0,3.0,0.0,19.0,2,2,0
21.0,2.0,0.0,20.0,3,2,1
24.0,2.0,0.0,9.0,2,0,0
22.0,2.0,0.0,0.0,2,2,1
13.0,3.0,0.0,13.0,2,3,1
20.0,3.0,0.0,1.0,2,2,0
17.0,2.0,0.0,2.0,2,1,0
21.0,2.0,0.0,9.0,2,3,1
24.0,3.0,0.0,14.0,2,2,0
34.0,4.0,0.0,,3,5,1
22.0,2.0,0.0,18.0,1,1,1
15.0,2.0,0.0,8.0,2,3,1
27.0,2.0,4.0,3.0,4,3,1
26.0,2.0,0.0,14.0,2,2,1
26.0,3.0,0.0,10.0,2,2,0
23.0,3.0,0.0,17.0,2,3,1
22.0,3.0,0.0,22.0,2,0,0
20.0,3.0,0.0,7.0,2,2,0
18.0,2.0,0.0,18.0,3,2,1
29.0,2.0,0.0,22.0,2,3,1
36.0,6.0,0.0,11.0,1,0,0
26.0,3.0,0.0,21.0,3,1,0
17.0,2.0,0.0,18.0,2,0,0
20.0,3.0,0.0,13.0,2,2,0
22.0,2.0,0.0,0.0,3,3,1
15.0,2.0,0.0,3.0,2,0,0
30.0,3.0,0.0,22.0,2,3,1
18.0,2.0,0.0,12.0,2,3,0
38.0,5.0,0.0,0.0,2,1,0
23.0,2.0,0.0,13.0,2,1,1
20.0,2.0,0.0,12.0,1,3,1
23.0,3.0,0.0,4.0,1,1,1
18.0,2.0,0.0,21.0,2,1,0
21.0,3.0,0.0,16.0,2,1,0
15.0,2.0,0.0,14.0,2,5,1
25.0,2.0,0.0,10.0,1,2,1
25.0,3.0,0.0,0.0,2,3,0
26.0,4.0,4.761904761904762,3.0,1,2,1
16.0,3.0,0.0,23.0,1,1,1
18.0,2.0,0.0,20.0,2,1,0
15.0,2.0,0.0,17.0,2,2,1
20.0,3.0,0.0,10.0,2,2,0
26.0,3.0,0.0,12.0,2,1,0
27.0,3.0,0.0,20.0,1,3,1
20.0,3.0,0.0,22.0,2,3,0
20.0,3.0,0.0,2.0,2,1,0
25.0,3.0,0.0,8.0,2,2,0
18.0,2.0,0.0,19.0,2,0,0
17.0,2.0,0.0,21.0,2,2,0
29.0,4.0,0.0,23.0,3,3,1
21.0,3.0,0.0,16.0,2,4,1
25.0,3.0,0.0,20.0,1,1,1
20.0,3.0,0.0,2.0,2,2,0
28.0,3.0,0.0,1.0,2,1,0
36.0,4.0,0.0,12.0,2,2,1
25.0,4.0,9.523809523809524,12.0,3,5,1
37.0,2.0,0.0,4.0,3,4,1
20.0,3.0,0.0,9.0,2,2,0
20.0,3.0,0.0,2.0,2,2,0
28.0,3.0,0.0,20.0,2,1,0
22.0,3.0,0.0,9.0,2,1,0
18.0,3.0,0.0,18.0,2,2,0
19.0,4.0,0.0,21.0,2,2,0
19.0,2.0,0.0,13.0,2,0,0
18.0,2.0,0.0,20.0,3,2,1
23.0,2.0,0.0,19.0,1,2,1
25.0,3.0,0.0,20.0,2,1,0
24.0,3.0,0.0,12.0,1,1,0
20.0,3.0,0.0,0.0,3,3,1
20.0,3.0,0.0,18.0,2,3,0
20.0,3.0,0.0,11.0,2,3,0
22.0,3.0,0.0,22.0,3,2,0
26.0,3.0,0.0,4.0,3,3,1
20.0,3.0,0.0,21.0,2,3,0
22.0,2.0,0.0,9.0,2,2,1
18.0,3.0,0.0,7.0,2,0,0
24.0,3.0,0.0,1.0,2,1,0
24.0,3.0,0.0,8.0,2,2,0
21.0,3.0,0.0,11.0,2,2,0
16.0,2.0,0.0,18.0,1,2,0
15.0,2.0,0.0,6.0,3,2,1
19.0,3.0,0.0,23.0,2,1,1
29.0,4.0,0.0,19.0,2,4,1
20.0,3.0,0.0,20.0,2,3,0
38.0,2.0,0.0,22.0,1,2,1
21.0,3.0,0.0,8.0,2,0,0
29.0,2.0,0.0,8.0,3,2,1
20.0,2.0,0.0,20.0,2,2,0
31.0,5.0,0.0,12.0,4,2,1
20.0,3.0,0.0,20.0,2,2,0
24.0,2.0,0.0,8.0,1,3,1
40.0,2.0,0.0,4.0,2,1,1
20.0,3.0,0.0,8.0,2,2,0
22.0,2.0,0.0,8.0,3,4,1
20.0,3.0,0.0,15.0,2,2,0
16.0,2.0,0.0,2.0,2,0,0
28.0,2.0,0.0,1.0,3,3,1
27.0,3.0,0.0,0.0,1,3,0
24.0,2.0,0.0,19.0,3,4,1
36.0,3.0,0.0,21.0,2,3,1
20.0,3.0,0.0,22.0,2,1,0
22.0,4.0,0.0,14.0,2,3,1
36.0,6.0,0.0,8.0,3,3,1
24.0,3.0,0.0,8.0,2,3,1
19.0,2.0,0.0,8.0,2,1,0
,,,15.0,2,2,1
20.0,3.0,0.0,9.0,2,3,0
24.0,3.0,0.0,10.0,2,2,0
20.0,3.0,0.0,19.0,2,2,0
20.0,2.0,0.0,2.0,3,4,1
20.0,3.0,0.0,14.0,2,2,0
40.0,5.0,0.0,15.0,2,2,0
26.0,3.0,0.0,8.0,2,2,1
15.0,2.0,0.0,19.0,1,4,1
16.0,3.0,15.384615384615383,1.0,3,4,1
21.0,3.0,0.0,7.0,3,2,1
32.0,3.0,0.0,15.0,3,2,1
21.0,3.0,5.555555555555555,21.0,3,5,1
20.0,3.0,0.0,8.0,2,3,0
19.0,2.0,0.0,16.0,2,1,0
20.0,2.0,0.0,13.0,2,0,0
23.0,2.0,0.0,23.0,2,1,1
28.0,2.0,0.0,23.0,4,3,0
28.0,2.0,0.0,0.0,2,1,0
24.0,2.0,0.0,0.0,3,2,1
22.0,3.0,0.0,11.0,3,4,1
19.0,2.0,0.0,23.0,3,4,1
19.0,3.0,0.0,17.0,2,4,1
19.0,2.0,0.0,10.0,2,1,0
15.0,2.0,0.0,19.0,2,4,1
19.0,2.0,0.0,11.0,2,1,1
20.0,2.0,0.0,9.0,3,4,1
24.0,2.0,0.0,10.0,1,2,1
17.0,3.0,0.0,5.0,1,2,1
18.0,2.0,0.0,20.0,2,1,0
13.0,2.0,0.0,19.0,3,3,1
28.0,2.0,0.0,1.0,2,3,0
31.0,2.0,0.0,9.0,3,2,1
24.0,3.0,0.0,20.0,2,1,0
29.0,3.0,0.0,18.0,1,2,1
19.0,4.0,0.0,15.0,2,2,0
28.0,3.0,0.0,11.0,2,3,1
20.0,3.0,0.0,19.0,2,3,0
29.0,3.0,0.0,21.0,2,1,0
30.0,5.0,0.0,1.0,3,3,1
26.0,2.0,0.0,11.0,2,2,0
18.0,3.0,0.0,23.0,2,3,1
21.0,2.0,0.0,15.0,2,2,1
19.0,2.0,0.0,7.0,2,3,0
22.0,2.0,0.0,21.0,2,3,1
33.0,3.0,0.0,2.0,3,2,1
22.0,3.0,0.0,17.0,2,0,0
14.0,2.0,0.0,15.0,2,3,1
50.0,5.0,0.0,6.0,2,3,1
18.0,2.0,6.25,6.0,3,4,1
32.0,3.0,0.0,22.0,2,1,0
20.0,3.0,0.0,21.0,2,3,0
20.0,3.0,0.0,1.0,2,1,0
23.0,3.0,0.0,5.0,3,4,1
18.0,2.0,0.0,16.0,2,4,1
17.0,2.0,0.0,1.0,2,2,0
38.0,2.0,0.0,19.0,3,3,1
17.0,3.0,50.0,0.0,2,2,1
22.0,2.0,0.0,13.0,3,3,1
18.0,2.0,0.0,7.0,1,2,1
24.0,4.0,0.0,2.0,3,4,1
18.0,3.0,0.0,17.0,2,1,0
20.0,3.0,0.0,6.0,2,2,0
25.0,2.0,0.0,19.0,3,2,1
21.0,3.0,0.0,14.0,2,0,0
18.0,2.0,0.0,20.0,2,4,1
20.0,2.0,0.0,13.0,2,3,1
16.0,2.0,0.0,17.0,3,3,0
31.0,2.0,0.0,,3,5,1
19.0,3.0,0.0,4.0,2,2,0
15.0,2.0,0.0,8.0,1,3,1
20.0,3.0,0.0,6.0,2,2,0
21.0,3.0,0.0,15.0,2,2,0
18.0,3.0,0.0,6.0,2,0,0
21.0,2.0,0.0,19.0,2,4,1
20.0,3.0,0.0,4.0,2,3,0
18.0,3.0,0.0,3.0,2,2,1
29.0,2.0,0.0,4.0,3,4,1
32.0,3.0,0.0,18.0,2,3,0
21.0,4.0,0.0,14.0,2,2,1
22.0,3.0,0.0,17.0,2,2,0
24.0,2.0,13.636363636363637,14.0,2,3,1
25.0,2.0,0.0,18.0,1,3,1
20.0,3.0,0.0,7.0,2,2,0
20.0,3.0,0.0,17.0,2,3,0
16.0,2.0,0.0,,3,3,1
20.0,3.0,0.0,17.0,2,1,0
20.0,3.0,0.0,8.0,2,3,1
18.0,2.0,0.0,16.0,0,2,0
22.0,3.0,0.0,15.0,2,2,0
19.0,2.0,0.0,10.0,3,2,1
20.0,2.0,0.0,19.0,2,2,1
18.0,2.0,0.0,20.0,2,1,0
15.0,2.0,0.0,17.0,1,3,1
18.0,3.0,0.0,9.0,2,1,0
18.0,2.0,0.0,17.0,2,1,0
20.0,3.0,0.0,18.0,3,1,1
20.0,3.0,0.0,6.0,2,2,0
26.0,3.0,0.0,13.0,2,1,0
17.0,2.0,0.0,15.0,2,0,0
24.0,5.0,0.0,12.0,3,3,1
,,,14.0,3,3,1
24.0,3.0,0.0,17.0,3,1,1
18.0,2.0,0.0,21.0,2,1,0
20.0,3.0,0.0,14.0,2,2,0
9.0,2.0,0.0,17.0,3,4,1
15.0,2.0,0.0,1.0,2,1,1
18.0,3.0,0.0,6.0,2,1,0
28.0,3.0,0.0,15.0,3,3,1
24.0,2.0,4.545454545454546,13.0,1,3,1
19.0,2.0,11.76470588235294,5.0,1,3,1
25.0,3.0,0.0,6.0,2,1,0
24.0,2.0,0.0,1.0,2,3,1
21.0,3.0,0.0,16.0,3,1,1
23.0,3.0,0.0,14.0,2,3,1
25.0,3.0,0.0,13.0,3,1,0
19.0,4.0,0.0,21.0,2,2,0
18.0,3.0,0.0,20.0,2,0,0
16.0,2.0,0.0,22.0,2,2,1
20.0,3.0,0.0,11.0,2,3,0
15.0,2.0,0.0,21.0,2,3,1
18.0,2.0,0.0,20.0,2,1,0
21.0,3.0,0.0,20.0,2,3,1
18.0,3.0,0.0,6.0,3,2,1
22.0,3.0,0.0,20.0,0,1,0
26.0,3.0,0.0,13.0,2,3,0
28.0,2.0,0.0,3.0,3,3,0
20.0,3.0,0.0,15.0,2,3,0
16.0,2.0,0.0,21.0,2,1,0
24.0,2.0,0.0,8.0,3,3,1
21.0,2.0,0.0,22.0,2,2,1
18.0,2.0,0.0,14.0,2,3,0
25.0,2.0,0.0,15.0,3,2,0
20.0,3.0,0.0,16.0,1,4,1
19.0,4.0,0.0,15.0,2,2,0
20.0,3.0,0.0,3.0,2,1,0
21.0,2.0,0.0,2.0,2,2,0
18.0,2.0,0.0,0.0,3,2,1
24.0,3.0,0.0,14.0,4,2,0
29.0,4.0,0.0,3.0,2,3,1
25.0,4.0,0.0,12.0,2,2,1
26.0,3.0,0.0,23.0,3,1,1
19.0,3.0,0.0,15.0,2,0,0
27.0,3.0,0.0,12.0,2,3,1
20.0,3.0,0.0,6.0,2,2,0
21.0,2.0,0.0,18.0,1,3,1
20.0,3.0,0.0,14.0,2,2,0
19.0,3.0,0.0,15.0,2,1,0
20.0,3.0,0.0,22.0,2,1,0
20.0,3.0,0.0,16.0,2,2,0
67.0,7.0,2.702702702702702,14.0,3,3,1
26.0,3.0,0.0,15.0,1,3,1
28.0,3.0,16.0,4.0,3,3,1
44.0,4.0,0.0,7.0,3,4,1
,,,11.0,2,1,1
41.0,4.0,0.0,18.0,4,2,1
19.0,2.0,0.0,4.0,2,2,0
20.0,3.0,0.0,3.0,2,2,0
23.0,2.0,0.0,9.0,1,2,1
20.0,3.0,0.0,3.0,2,1,0
27.0,3.0,0.0,1.0,3,4,1
20.0,3.0,0.0,16.0,2,3,0
23.0,3.0,0.0,16.0,3,4,1
18.0,2.0,0.0,11.0,2,4,1
17.0,2.0,0.0,23.0,3,2,1
18.0,4.0,0.0,17.0,2,3,1
20.0,3.0,0.0,22.0,2,2,0
20.0,3.0,0.0,23.0,2,3,0
19.0,3.0,0.0,14.0,2,1,0
28.0,2.0,0.0,18.0,2,4,1
19.0,3.0,0.0,21.0,2,0,0
24.0,2.0,0.0,10.0,3,3,1
32.0,3.0,0.0,16.0,1,1,0
26.0,3.0,0.0,10.0,2,1,0
18.0,3.0,0.0,12.0,2,2,0
23.0,3.0,0.0,0.0,2,1,0
20.0,3.0,0.0,13.0,2,3,0
20.0,3.0,0.0,20.0,2,3,0
20.0,3.0,0.0,7.0,2,2,0
24.0,2.0,0.0,22.0,3,4,0
16.0,2.0,0.0,23.0,2,3,1
36.0,3.0,0.0,16.0,3,4,1
20.0,3.0,0.0,21.0,2,3,0
21.0,3.0,0.0,,3,2,1
20.0,3.0,0.0,8.0,2,3,0
26.0,3.0,0.0,16.0,2,1,0
17.0,2.0,0.0,10.0,1,3,1
38.0,3.0,0.0,17.0,2,1,0
21.0,2.0,0.0,19.0,2,1,0
20.0,3.0,0.0,17.0,2,1,0
20.0,3.0,0.0,18.0,2,3,0
20.0,3.0,0.0,2.0,2,0,0
28.0,2.0,0.0,18.0,1,2,1
24.0,3.0,0.0,8.0,2,1,0
20.0,3.0,0.0,1.0,3,2,1
30.0,2.0,0.0,3.0,2,4,1
17.0,2.0,6.666666666666667,0.0,3,4,1
16.0,2.0,0.0,19.0,1,1,0
17.0,2.0,0.0,0.0,2,1,0
15.0,2.0,0.0,2.0,3,4,1
27.0,2.0,0.0,2.0,3,3,1
20.0,2.0,0.0,4.0,2,1,0
21.0,2.0,0.0,11.0,3,2,0
23.0,3.0,0.0,16.0,2,2,0
24.0,3.0,0.0,16.0,2,3,0
24.0,2.0,0.0,2.0,2,3,1
34.0,6.0,10.0,9.0,2,3,1
18.0,2.0,0.0,13.0,2,3,1
28.0,3.0,0.0,22.0,2,2,1
26.0,3.0,0.0,4.0,2,1,0
7.0,1.0,33.33333333333333,20.0,3,4,1
23.0,2.0,0.0,6.0,3,4,1
20.0,3.0,0.0,6.0,2,2,0
17.0,2.0,0.0,2.0,2,1,0
17.0,2.0,0.0,21.0,2,2,1
24.0,2.0,0.0,0.0,3,4,1
20.0,3.0,0.0,1.0,2,3,0
15.0,2.0,15.384615384615383,15.0,3,4,1
20.0,3.0,0.0,3.0,2,3,0
20.0,3.0,0.0,4.0,2,2,0
13.0,2.0,0.0,5.0,3,1,1
32.0,3.0,0.0,23.0,3,3,1
20.0,3.0,0.0,10.0,2,2,0
27.0,3.0,0.0,23.0,1,3,1
16.0,2.0,0.0,20.0,1,0,0
33.0,3.0,13.333333333333334,8.0,3,3,1
20.0,3.0,0.0,8.0,2,3,0
,,,6.0,3,2,1
18.0,3.0,0.0,15.0,2,2,0
24.0,2.0,13.636363636363637,16.0,3,2,1
15.0,2.0,0.0,18.0,1,3,1
26.0,2.0,0.0,20.0,2,1,1
20.0,3.0,0.0,1.0,2,3,0
21.0,3.0,0.0,11.0,2,1,0
11.0,2.0,0.0,14.0,3,3,1
20.0,3.0,0.0,18.0,2,1,0
24.0,2.0,13.636363636363637,16.0,1,3,1
22.0,3.0,10.526315789473683,13.0,1,3,1
18.0,2.0,0.0,18.0,2,4,1
20.0,3.0,0.0,5.0,2,2,0
22.0,3.0,0.0,13.0,2,2,0
18.0,2.0,12.5,14.0,3,3,1
17.0,3.0,0.0,14.0,2,1,0
20.0,3.0,0.0,13.0,2,2,0
22.0,2.0,0.0,13.0,1,3,1
20.0,3.0,0.0,4.0,2,2,0
23.0,2.0,0.0,14.0,2,1,1
47.0,2.0,4.444444444444445,14.0,2,3,1
18.0,3.0,0.0,2.0,1,3,1
22.0,4.0,0.0,0.0,2,1,1
28.0,3.0,0.0,3.0,3,2,1
21.0,2.0,0.0,,3,3,1
20.0,3.0,0.0,11.0,2,3,0
20.0,3.0,0.0,0.0,3,2,1
27.0,3.0,0.0,6.0,3,1,0
22.0,3.0,0.0,22.0,3,3,1
17.0,2.0,0.0,0.0,2,1,0
19.0,2.0,0.0,19.0,2,1,0
18.0,2.0,0.0,15.0,2,1,0
22.0,2.0,0.0,13.0,3,3,1
40.0,3.0,0.0,12.0,3,3,1
31.0,2.0,0.0,2.0,2,3,1
20.0,2.0,0.0,13.0,2,0,0
25.0,2.0,0.0,8.0,3,3,0
20.0,3.0,0.0,18.0,2,2,0
25.0,3.0,0.0,14.0,3,3,1
20.0,3.0,58.82352941176471,14.0,2,3,1
17.0,2.0,0.0,11.0,1,3,1
27.0,3.0,0.0,9.0,3,5,1
23.0,2.0,0.0,12.0,3,1,1
24.0,3.0,0.0,14.0,2,1,0
20.0,3.0,0.0,8.0,2,2,0
20.0,3.0,0.0,18.0,2,2,0
19.0,2.0,0.0,15.0,2,0,0
18.0,3.0,0.0,13.0,2,0,0
16.0,2.0,0.0,12.0,2,1,0
21.0,3.0,0.0,23.0,3,3,1
32.0,3.0,3.4482758620689653,8.0,3,2,1
20.0,3.0,0.0,5.0,2,2,0
20.0,3.0,0.0,7.0,2,2,1
29.0,3.0,0.0,1.0,4,3,1
30.0,4.0,7.6923076923076925,1.0,2,3,1
18.0,2.0,0.0,21.0,2,1,0
18.0,3.0,0.0,7.0,2,2,0
19.0,2.0,0.0,9.0,2,1,0
16.0,2.0,0.0,12.0,2,2,1
20.0,3.0,0.0,6.0,2,3,0
18.0,2.0,0.0,19.0,3,2,1
19.0,3.0,0.0,8.0,2,2,1
27.0,2.0,0.0,0.0,2,3,1
35.0,5.0,0.0,21.0,3,2,1
28.0,2.0,0.0,6.0,3,2,1
13.0,2.0,0.0,8.0,3,3,1
22.0,2.0,0.0,0.0,3,3,1
12.0,2.0,0.0,15.0,2,4,1
23.0,3.0,0.0,10.0,2,1,0
28.0,3.0,0.0,19.0,2,1,1
24.0,2.0,0.0,0.0,3,3,1
30.0,3.0,0.0,1.0,3,3,1
18.0,3.0,0.0,16.0,2,1,0
18.0,2.0,0.0,3.0,3,1,0
20.0,3.0,0.0,22.0,2,2,0
27.0,3.0,0.0,2.0,3,3,1
20.0,2.0,0.0,20.0,2,3,1
19.0,2.0,0.0,20.0,0,0,0
20.0,3.0,0.0,21.0,2,1,0
30.0,4.0,0.0,16.0,2,3,1
32.0,5.0,0.0,12.0,3,3,1
21.0,2.0,0.0,18.0,3,2,1
17.0,2.0,0.0,,3,3,1
20.0,3.0,0.0,23.0,2,2,0
61.0,8.0,0.0,0.0,1,1,0
20.0,3.0,0.0,4.0,2,3,0
41.0,2.0,5.263157894736842,9.0,2,4,1
69.0,6.0,17.24137931034483,19.0,2,2,1
24.0,2.0,13.636363636363637,14.0,3,3,1
20.0,3.0,0.0,22.0,2,2,0
14.0,2.0,0.0,15.0,2,4,1
20.0,2.0,0.0,14.0,3,2,1
15.0,2.0,0.0,9.0,2,3,1
23.0,2.0,0.0,11.0,3,5,1
15.0,2.0,0.0,10.0,1,3,1
29.0,2.0,0.0,12.0,2,3,1
23.0,3.0,0.0,23.0,2,1,0
55.0,5.0,0.0,4.0,3,2,0
29.0,3.0,0.0,15.0,4,4,0
28.0,2.0,0.0,0.0,4,2,0
25.0,3.0,0.0,23.0,1,3,1
27.0,2.0,0.0,,3,4,1
19.0,3.0,0.0,22.0,2,1,0
20.0,3.0,0.0,21.0,2,3,0
29.0,3.0,3.8461538461538463,12.0,2,2,1
23.0,3.0,0.0,14.0,2,2,0
18.0,2.0,0.0,23.0,2,4,1
21.0,2.0,0.0,20.0,2,5,1
54.0,5.0,0.0,18.0,2,1,0
19.0,4.0,0.0,19.0,2,2,0
18.0,2.0,0.0,11.0,1,3,1
18.0,2.0,0.0,15.0,2,2,1
19.0,2.0,0.0,20.0,2,1,0
17.0,2.0,0.0,11.0,2,1,0
56.0,4.0,0.0,5.0,1,3,1
32.0,3.0,0.0,15.0,3,4,0
20.0,3.0,0.0,8.0,2,2,0
20.0,3.0,0.0,2.0,2,1,0
19.0,3.0,0.0,11.0,1,2,0
20.0,3.0,0.0,10.0,2,3,0
20.0,3.0,0.0,7.0,2,2,0
20.0,3.0,0.0,8.0,2,0,0
27.0,2.0,20.833333333333336,22.0,1,2,1
29.0,2.0,0.0,10.0,2,4,1
19.0,2.0,0.0,9.0,2,3,0
14.0,2.0,0.0,15.0,2,3,1
24.0,2.0,13.636363636363637,15.0,3,1,1
16.0,3.0,0.0,12.0,2,4,0
21.0,3.0,0.0,11.0,3,4,1
20.0,3.0,0.0,14.0,2,3,0
20.0,2.0,13.333333333333334,16.0,3,4,1
17.0,2.0,0.0,15.0,2,0,0
20.0,3.0,0.0,17.0,2,3,0
19.0,3.0,0.0,11.0,3,3,1
20.0,3.0,0.0,22.0,2,2,0
20.0,2.0,0.0,19.0,2,2,0
